pivot,inflection,P-I similarity,category
zaprosić,zaprosiliście,0.5843727041017229,V;PST;2;PL;MASC;HUM
zaprosić,zaprosiliśmy,0.6475024106388861,V;PST;1;PL;MASC;HUM
zaprosić,zaprosili,0.610898715096167,V;PST;3;PL;MASC;HUM
zaprosić,zaprosiło,0.6045340731479983,V;PST;3;SG;NEUT
zaprosić,zaprosił,0.665037580652196,V;PST;3;SG;MASC
zaprosić,zaprosiłyście,0.510860594827821,V;PST;2;PL
zaprosić,zaprosiłyśmy,0.5521650928254568,V;PST;1;PL
zaprosić,zaprosiły,0.6231845620900993,V;PST;3;PL
zaprosić,zaprosimy,0.5869507975723741,V;FUT;1;PL
zaprosić,zaprosisz,0.5907073872631947,V;FUT;2;SG
zaprosić,zaprosi,0.6326232560686235,V;FUT;3;SG
zaprosić,zaproszą,0.6133399042817071,V;FUT;3;PL
zaprosić,zaproszę,0.6375290887918947,V;FUT;1;SG
zaprowadzić,zaprowadzą,0.6965969039252432,V;FUT;3;PL
zaprowadzić,zaprowadzę,0.6509827688301869,V;FUT;1;SG
zaprowadzić,zaprowadzicie,0.6432555443023288,V;FUT;2;PL
zaprowadzić,zaprowadziłam,0.6210211436393929,V;PST;1;SG;FEM
zaprowadzić,zaprowadziłaś,0.5655656882229491,V;PST;2;SG;FEM
zaprowadzić,zaprowadziła,0.6718034076811579,V;PST;3;SG;FEM
zaprowadzić,zaprowadziłem,0.6325867882356517,V;PST;1;SG;MASC
zaprowadzić,zaprowadziłeś,0.5985461130317812,V;PST;2;SG;MASC
zaprowadzić,zaprowadziliście,0.5846602431739316,V;PST;2;PL;MASC;HUM
zaprowadzić,zaprowadziliśmy,0.5995272396267909,V;PST;1;PL;MASC;HUM
zaprowadzić,zaprowadzili,0.6083867600007459,V;PST;3;PL;MASC;HUM
zaprowadzić,zaprowadziło,0.6483411893580807,V;PST;3;SG;NEUT
zaprowadzić,zaprowadził,0.6811093570536073,V;PST;3;SG;MASC
zaprowadzić,zaprowadziłyście,0.5022171874305891,V;PST;2;PL
zaprowadzić,zaprowadziłyśmy,0.5677409811307337,V;PST;1;PL
zaprowadzić,zaprowadziły,0.6408064569509185,V;PST;3;PL
zaprowadzić,zaprowadzimy,0.6675616308334241,V;FUT;1;PL
zaprowadzić,zaprowadzisz,0.682619787746583,V;FUT;2;SG
zaprowadzić,zaprowadzi,0.7253888501791501,V;FUT;3;SG
zaprzeczyć,zaprzeczą,0.5385001767848241,V;FUT;3;PL
zaprzeczyć,zaprzeczę,0.601122505555958,V;FUT;1;SG
zaprzeczyć,zaprzeczycie,0.5368367492641245,V;FUT;2;PL
zaprzeczyć,zaprzeczyłam,0.5750730916869881,V;PST;1;SG;FEM
zaprzeczyć,zaprzeczyłaś,0.5162350149393976,V;PST;2;SG;FEM
zaprzeczyć,zaprzeczyła,0.5233114002172172,V;PST;3;SG;FEM
zaprzeczyć,zaprzeczyłem,0.6014335430122173,V;PST;1;SG;MASC
zaprzeczyć,zaprzeczyłeś,0.5487519982721472,V;PST;2;SG;MASC
zaprzeczyć,zaprzeczyliście,0.49771134605355727,V;PST;2;PL;MASC;HUM
zaprzeczyć,zaprzeczyliśmy,0.5090199624878279,V;PST;1;PL;MASC;HUM
zaprzeczyć,zaprzeczyli,0.5002672719443456,V;PST;3;PL;MASC;HUM
zaprzeczyć,zaprzeczyło,0.5324242236068157,V;PST;3;SG;NEUT
zaprzeczyć,zaprzeczył,0.6002462741671407,V;PST;3;SG;MASC
zaprzeczyć,zaprzeczyłyście,0.5101467842571408,V;PST;2;PL
zaprzeczyć,zaprzeczyłyśmy,0.5188089054817592,V;PST;1;PL
zaprzeczyć,zaprzeczyły,0.5726670808307519,V;PST;3;PL
zaprzeczyć,zaprzeczymy,0.561712867454478,V;FUT;1;PL
zaprzeczyć,zaprzeczysz,0.5605793171514639,V;FUT;2;SG
zaprzeczyć,zaprzeczy,0.6388374172972707,V;FUT;3;SG
zarabiać,będą zarabiali,0.42487050700072126,V;FUT;3;PL;MASC;HUM
zarabiać,będą zarabiały,0.427378178021107,V;FUT;3;PL
zarabiać,będę zarabiała,0.45406719447647714,V;FUT;1;SG;FEM
zarabiać,będę zarabiał,0.4338828288791887,V;FUT;1;SG;MASC
zarabiać,będziecie zarabiali,0.383886590491343,V;FUT;2;PL;MASC;HUM
zarabiać,będziecie zarabiały,0.38058259259902893,V;FUT;2;PL
zarabiać,będziemy zarabiali,0.3891619845719645,V;FUT;1;PL;MASC;HUM
zarabiać,będziemy zarabiały,0.38963500925674155,V;FUT;1;PL
zarabiać,będziesz zarabiała,0.39414329565988493,V;FUT;2;SG;FEM
zarabiać,będziesz zarabiał,0.3837379364974025,V;FUT;2;SG;MASC
zarabiać,będzie zarabiała,0.3891765707825874,V;FUT;3;SG;FEM
zarabiać,będzie zarabiało,0.38439009214822484,V;FUT;3;SG;NEUT
zarabiać,będzie zarabiał,0.38123084827318965,V;FUT;3;SG;MASC
zarabiać,zarabiacie,0.5814666274369016,V;PRS;2;PL
zarabiać,zarabiają,0.6618232065082187,V;PRS;3;PL
zarabiać,zarabiałam,0.5330139360044304,V;PST;1;SG;FEM
zarabiać,zarabiałaś,0.4901187838520771,V;PST;2;SG;FEM
zarabiać,zarabiała,0.6365188826041203,V;PST;3;SG;FEM
zarabiać,zarabiałem,0.6030009457139743,V;PST;1;SG;MASC
zarabiać,zarabiałeś,0.5905635556440452,V;PST;2;SG;MASC
zarabiać,zarabialiście,0.5070273408514789,V;PST;2;PL;MASC;HUM
zarabiać,zarabialiśmy,0.5325425389850297,V;PST;1;PL;MASC;HUM
zarabiać,zarabiali,0.6277600514416738,V;PST;3;PL;MASC;HUM
zarabiać,zarabiało,0.6331219263940716,V;PST;3;SG;NEUT
zarabiać,zarabiał,0.6792272406832957,V;PST;3;SG;MASC
zarabiać,zarabiałyście,0.4343399569994253,V;PST;2;PL
zarabiać,zarabiałyśmy,0.4777154400629342,V;PST;1;PL
zarabiać,zarabiały,0.6143335398529223,V;PST;3;PL
zarabiać,zarabiam,0.6308999998198682,V;PRS;1;SG
zarabiać,zarabiamy,0.5709808247019816,V;PRS;1;PL
zarabiać,zarabiasz,0.6397788845399381,V;PRS;2;SG
zarabiać,zarabia,0.714759962771268,V;PRS;3;SG
zarezerwować,zarezerwowałam,0.6216829140834021,V;PST;1;SG;FEM
zarezerwować,zarezerwowałaś,0.5306677897440824,V;PST;2;SG;FEM
zarezerwować,zarezerwowała,0.5830641308074178,V;PST;3;SG;FEM
zarezerwować,zarezerwowałem,0.623827934892661,V;PST;1;SG;MASC
zarezerwować,zarezerwowałeś,0.5886527448721499,V;PST;2;SG;MASC
zarezerwować,zarezerwowaliście,0.5494531883603994,V;PST;2;PL;MASC;HUM
zarezerwować,zarezerwowaliśmy,0.6458071852627775,V;PST;1;PL;MASC;HUM
zarezerwować,zarezerwowali,0.6261921744351684,V;PST;3;PL;MASC;HUM
zarezerwować,zarezerwowało,0.5898377687141438,V;PST;3;SG;NEUT
zarezerwować,zarezerwował,0.5894613844239065,V;PST;3;SG;MASC
zarezerwować,zarezerwowałyście,0.50951440780832,V;PST;2;PL
zarezerwować,zarezerwowałyśmy,0.544708729377613,V;PST;1;PL
zarezerwować,zarezerwowały,0.5878637585589147,V;PST;3;PL
zarezerwować,zarezerwują,0.6525390501520717,V;FUT;3;PL
zarezerwować,zarezerwujecie,0.6250668389815124,V;FUT;2;PL
zarezerwować,zarezerwujemy,0.6517997013058018,V;FUT;1;PL
zarezerwować,zarezerwujesz,0.5788576908254389,V;FUT;2;SG
zarezerwować,zarezerwuję,0.5797587225282056,V;FUT;1;SG
zarezerwować,zarezerwuje,0.6379312876273646,V;FUT;3;SG
żartować,będą żartowali,0.30718845570432207,V;FUT;3;PL;MASC;HUM
żartować,będą żartowały,0.3121081951686767,V;FUT;3;PL
żartować,będę żartowała,0.3252156475538044,V;FUT;1;SG;FEM
żartować,będę żartował,0.3204692163594943,V;FUT;1;SG;MASC
żartować,będziecie żartowali,0.27200169153772724,V;FUT;2;PL;MASC;HUM
żartować,będziecie żartowały,0.2664753531156805,V;FUT;2;PL
żartować,będziemy żartowali,0.2472573858434104,V;FUT;1;PL;MASC;HUM
żartować,będziemy żartowały,0.2450831638622728,V;FUT;1;PL
żartować,będziesz żartowała,0.265188810721781,V;FUT;2;SG;FEM
żartować,będziesz żartował,0.26605875594575956,V;FUT;2;SG;MASC
żartować,będzie żartowała,0.28630176186670075,V;FUT;3;SG;FEM
żartować,będzie żartowało,0.2858915452645412,V;FUT;3;SG;NEUT
żartować,będzie żartował,0.2932507662022672,V;FUT;3;SG;MASC
żartować,żartowałam,0.5125299720866721,V;PST;1;SG;FEM
żartować,żartowałaś,0.4563591862249625,V;PST;2;SG;FEM
żartować,żartowała,0.546014870611243,V;PST;3;SG;FEM
żartować,żartowałem,0.49990056701251795,V;PST;1;SG;MASC
żartować,żartowałeś,0.4846563941381212,V;PST;2;SG;MASC
żartować,żartowaliście,0.46887123827424715,V;PST;2;PL;MASC;HUM
żartować,żartowaliśmy,0.5321854524398867,V;PST;1;PL;MASC;HUM
żartować,żartowali,0.5510871977619467,V;PST;3;PL;MASC;HUM
żartować,żartowało,0.4936083088861356,V;PST;3;SG;NEUT
żartować,żartował,0.5828306815080565,V;PST;3;SG;MASC
żartować,żartowałyście,0.4293406595520408,V;PST;2;PL
żartować,żartowałyśmy,0.47302293760424863,V;PST;1;PL
żartować,żartowały,0.525963663373298,V;PST;3;PL
żartować,żartują,0.47717990975017766,V;PRS;3;PL
żartować,żartujecie,0.4265121962359333,V;PRS;2;PL
żartować,żartujemy,0.48775921589011006,V;PRS;1;PL
żartować,żartujesz,0.4155360747140444,V;PRS;2;SG
żartować,żartuję,0.43746907640909527,V;PRS;1;SG
żartować,żartuje,0.513385600770045,V;PRS;3;SG
zaruchać,zaruchacie,0.5866439928929743,V;FUT;2;PL
zaruchać,zaruchają,0.6546672678677011,V;FUT;3;PL
zaruchać,zaruchałam,0.6167147244459329,V;PST;1;SG;FEM
zaruchać,zaruchałaś,0.6030100647937472,V;PST;2;SG;FEM
zaruchać,zaruchała,0.6595334911766324,V;PST;3;SG;FEM
zaruchać,zaruchałem,0.6550546080486623,V;PST;1;SG;MASC
zaruchać,zaruchałeś,0.6308960172507293,V;PST;2;SG;MASC
zaruchać,zaruchaliście,0.5851521468981538,V;PST;2;PL;MASC;HUM
zaruchać,zaruchaliśmy,0.5705597303964578,V;PST;1;PL;MASC;HUM
zaruchać,zaruchali,0.6483762143180745,V;PST;3;PL;MASC;HUM
zaruchać,zaruchało,0.6273993104760436,V;PST;3;SG;NEUT
zaruchać,zaruchał,0.6887358281689234,V;PST;3;SG;MASC
zaruchać,zaruchałyście,0.5173530893484164,V;PST;2;PL
zaruchać,zaruchałyśmy,0.5730749569311081,V;PST;1;PL
zaruchać,zaruchały,0.6324922889090814,V;PST;3;PL
zaruchać,zarucham,0.6546774006257092,V;FUT;1;SG
zaruchać,zaruchamy,0.6271488723544839,V;FUT;1;PL
zaruchać,zaruchasz,0.6267915724750518,V;FUT;2;SG
zaruchać,zarucha,0.7099502243550427,V;FUT;3;SG
zaryzykować,zaryzykowałam,0.5774138981784382,V;PST;1;SG;FEM
zaryzykować,zaryzykowałaś,0.49821616620501774,V;PST;2;SG;FEM
zaryzykować,zaryzykowała,0.5540198879624474,V;PST;3;SG;FEM
zaryzykować,zaryzykowałem,0.5236249340610959,V;PST;1;SG;MASC
zaryzykować,zaryzykowałeś,0.4920603287888574,V;PST;2;SG;MASC
zaryzykować,zaryzykowaliście,0.5010560241101263,V;PST;2;PL;MASC;HUM
zaryzykować,zaryzykowaliśmy,0.5146740501704088,V;PST;1;PL;MASC;HUM
zaryzykować,zaryzykowali,0.555597037783209,V;PST;3;PL;MASC;HUM
zaryzykować,zaryzykowało,0.5681752240596344,V;PST;3;SG;NEUT
zaryzykować,zaryzykował,0.5822404850050669,V;PST;3;SG;MASC
zaryzykować,zaryzykowałyście,0.4530667729927026,V;PST;2;PL
zaryzykować,zaryzykowałyśmy,0.4781824700056081,V;PST;1;PL
zaryzykować,zaryzykowały,0.5354637446780215,V;PST;3;PL
zaryzykować,zaryzykują,0.5935886541381653,V;FUT;3;PL
zaryzykować,zaryzykujecie,0.49683410237426195,V;FUT;2;PL
zaryzykować,zaryzykujemy,0.6038960023256571,V;FUT;1;PL
zaryzykować,zaryzykujesz,0.5530659722919282,V;FUT;2;SG
zaryzykować,zaryzykuję,0.6500172230298467,V;FUT;1;SG
zaryzykować,zaryzykuje,0.6681465056979403,V;FUT;3;SG
zarżnąć,zarżnąłem,0.5629263031818396,V;PST;1;SG;MASC
zarżnąć,zarżnąłeś,0.5330187617246281,V;PST;2;SG;MASC
zarżnąć,zarżnął,0.706178099821935,V;PST;3;SG;MASC
zarżnąć,zarżną,0.7232230127934185,V;FUT;3;PL
zarżnąć,zarżnęłam,0.4623142426986768,V;PST;1;SG;FEM
zarżnąć,zarżnęłaś,0.4202629283580651,V;PST;2;SG;FEM
zarżnąć,zarżnęła,0.5647720690868271,V;PST;3;SG;FEM
zarżnąć,zarżnęliście,0.4853233435051041,V;PST;2;PL;MASC;HUM
zarżnąć,zarżnęliśmy,0.49852733430194807,V;PST;1;PL;MASC;HUM
zarżnąć,zarżnęli,0.5802431098900153,V;PST;3;PL;MASC;HUM
zarżnąć,zarżnęło,0.5240738242453472,V;PST;3;SG;NEUT
zarżnąć,zarżnęłyście,0.401190038000903,V;PST;2;PL
zarżnąć,zarżnęłyśmy,0.42369705090890064,V;PST;1;PL
zarżnąć,zarżnęły,0.4894288666817833,V;PST;3;PL
zarżnąć,zarżnę,0.5016645964617853,V;FUT;1;SG
zarżnąć,zarżniecie,0.547970547904806,V;FUT;2;PL
zarżnąć,zarżniemy,0.5927092430341905,V;FUT;1;PL
zarżnąć,zarżniesz,0.5789174778206545,V;FUT;2;SG
zarżnąć,zarżnie,0.7103783085263352,V;FUT;3;SG
zasługiwać,będą zasługiwali,0.44858148167495915,V;FUT;3;PL;MASC;HUM
zasługiwać,będą zasługiwały,0.479005997026112,V;FUT;3;PL
zasługiwać,będę zasługiwała,0.4728696894839891,V;FUT;1;SG;FEM
zasługiwać,będę zasługiwał,0.4654845732666981,V;FUT;1;SG;MASC
zasługiwać,będziecie zasługiwali,0.4360883292029375,V;FUT;2;PL;MASC;HUM
zasługiwać,będziecie zasługiwały,0.4649464469034099,V;FUT;2;PL
zasługiwać,będziemy zasługiwali,0.40853777735770347,V;FUT;1;PL;MASC;HUM
zasługiwać,będziemy zasługiwały,0.43999129532390113,V;FUT;1;PL
zasługiwać,będziesz zasługiwała,0.47852677148979006,V;FUT;2;SG;FEM
zasługiwać,będziesz zasługiwał,0.4776131139089428,V;FUT;2;SG;MASC
zasługiwać,będzie zasługiwała,0.4821315749030177,V;FUT;3;SG;FEM
zasługiwać,będzie zasługiwało,0.4425160937269115,V;FUT;3;SG;NEUT
zasługiwać,będzie zasługiwał,0.48824047936805515,V;FUT;3;SG;MASC
zasługiwać,zasługiwałam,0.6215307785330327,V;PST;1;SG;FEM
zasługiwać,zasługiwałaś,0.5530269927523956,V;PST;2;SG;FEM
zasługiwać,zasługiwała,0.6856833870863623,V;PST;3;SG;FEM
zasługiwać,zasługiwałem,0.5930064172504167,V;PST;1;SG;MASC
zasługiwać,zasługiwałeś,0.5663382933616533,V;PST;2;SG;MASC
zasługiwać,zasługiwaliście,0.5583720214871788,V;PST;2;PL;MASC;HUM
zasługiwać,zasługiwaliśmy,0.54259676914439,V;PST;1;PL;MASC;HUM
zasługiwać,zasługiwali,0.6602450788063593,V;PST;3;PL;MASC;HUM
zasługiwać,zasługiwało,0.6335314472498401,V;PST;3;SG;NEUT
zasługiwać,zasługiwał,0.7317298049706388,V;PST;3;SG;MASC
zasługiwać,zasługiwałyście,0.5162688466667854,V;PST;2;PL
zasługiwać,zasługiwałyśmy,0.5383595178371714,V;PST;1;PL
zasługiwać,zasługiwały,0.6763415962874674,V;PST;3;PL
zasługiwać,zasługują,0.7454261903363371,V;PRS;3;PL
zasługiwać,zasługujecie,0.5845782814401218,V;PRS;2;PL
zasługiwać,zasługujemy,0.6301136325521738,V;PRS;1;PL
zasługiwać,zasługujesz,0.5859506545321609,V;PRS;2;SG
zasługiwać,zasługuję,0.7017657806554872,V;PRS;1;SG
zasługiwać,zasługuje,0.7697472742816845,V;PRS;3;SG
zasłużyć,zasłużą,0.6668961806498992,V;FUT;3;PL
zasłużyć,zasłużę,0.5779877459149461,V;FUT;1;SG
zasłużyć,zasłużycie,0.47442869415129296,V;FUT;2;PL
zasłużyć,zasłużyłam,0.6227465453783245,V;PST;1;SG;FEM
zasłużyć,zasłużyłaś,0.579257645722406,V;PST;2;SG;FEM
zasłużyć,zasłużyła,0.678369636405492,V;PST;3;SG;FEM
zasłużyć,zasłużyłem,0.5952811823390433,V;PST;1;SG;MASC
zasłużyć,zasłużyłeś,0.6028903601129949,V;PST;2;SG;MASC
zasłużyć,zasłużyliście,0.5781398059265102,V;PST;2;PL;MASC;HUM
zasłużyć,zasłużyliśmy,0.6192393916491347,V;PST;1;PL;MASC;HUM
zasłużyć,zasłużyli,0.646726869036037,V;PST;3;PL;MASC;HUM
zasłużyć,zasłużyło,0.6388403573059559,V;PST;3;SG;NEUT
zasłużyć,zasłużył,0.7006343718860548,V;PST;3;SG;MASC
zasłużyć,zasłużyłyście,0.4877969070253012,V;PST;2;PL
zasłużyć,zasłużyłyśmy,0.5054350501194719,V;PST;1;PL
zasłużyć,zasłużyły,0.6191735716425201,V;PST;3;PL
zasłużyć,zasłużymy,0.5441765701079567,V;FUT;1;PL
zasłużyć,zasłużysz,0.6390544013105706,V;FUT;2;SG
zasłużyć,zasłuży,0.7236732468343181,V;FUT;3;SG
zastanawiać się,będą zastanawiali,0.6315968482172539,V;FUT;3;PL;MASC;HUM
zastanawiać się,będą zastanawiały,0.6034196113007883,V;FUT;3;PL
zastanawiać się,będę zastanawiała,0.6939470270947903,V;FUT;1;SG;FEM
zastanawiać się,będę zastanawiał,0.6905709693302088,V;FUT;1;SG;MASC
zastanawiać się,będziecie zastanawiali,0.5727352027701289,V;FUT;2;PL;MASC;HUM
zastanawiać się,będziecie zastanawiały,0.5327790358838539,V;FUT;2;PL
zastanawiać się,będziemy zastanawiali,0.5664004100517663,V;FUT;1;PL;MASC;HUM
zastanawiać się,będziemy zastanawiały,0.527761464963904,V;FUT;1;PL
zastanawiać się,będziesz zastanawiała,0.5584300462299919,V;FUT;2;SG;FEM
zastanawiać się,będziesz zastanawiał,0.5672293750181411,V;FUT;2;SG;MASC
zastanawiać się,będzie zastanawiała,0.5951908483957883,V;FUT;3;SG;FEM
zastanawiać się,będzie zastanawiało,0.5726236274997698,V;FUT;3;SG;NEUT
zastanawiać się,będzie zastanawiał,0.6147912075892771,V;FUT;3;SG;MASC
zastanawiać się,zastanawiacie,0.4573973753709506,V;PRS;2;PL
zastanawiać się,zastanawiają,0.5412943979066295,V;PRS;3;PL
zastanawiać się,zastanawiałam,0.5358167811782418,V;PST;1;SG;FEM
zastanawiać się,zastanawiałaś,0.47673823845915053,V;PST;2;SG;FEM
zastanawiać się,zastanawiała,0.5293292384655136,V;PST;3;SG;FEM
zastanawiać się,zastanawiałem,0.5231467082345291,V;PST;1;SG;MASC
zastanawiać się,zastanawiałeś,0.4065984449633414,V;PST;2;SG;MASC
zastanawiać się,zastanawialiście,0.41382072571464534,V;PST;2;PL;MASC;HUM
zastanawiać się,zastanawialiśmy,0.49036310277788075,V;PST;1;PL;MASC;HUM
zastanawiać się,zastanawiali,0.5374914549037484,V;PST;3;PL;MASC;HUM
zastanawiać się,zastanawiało,0.49622223717662783,V;PST;3;SG;NEUT
zastanawiać się,zastanawiał,0.5830252386288087,V;PST;3;SG;MASC
zastanawiać się,zastanawiałyście,0.4911207651615752,V;PST;2;PL
zastanawiać się,zastanawiałyśmy,0.5365570036082008,V;PST;1;PL
zastanawiać się,zastanawiały,0.511768221192044,V;PST;3;PL
zastanawiać się,zastanawiam,0.5801122263697803,V;PRS;1;SG
zastanawiać się,zastanawiamy,0.49086982765672416,V;PRS;1;PL
zastanawiać się,zastanawiasz,0.4809360084782598,V;PRS;2;SG
zastanawiać się,zastanawia,0.614924519924897,V;PRS;3;SG
zatrzymać,zatrzymacie,0.5772624731041386,V;FUT;2;PL
zatrzymać,zatrzymają,0.5980374952065155,V;FUT;3;PL
zatrzymać,zatrzymałam,0.44780812841317275,V;PST;1;SG;FEM
zatrzymać,zatrzymałaś,0.480290626635299,V;PST;2;SG;FEM
zatrzymać,zatrzymała,0.5578844677703326,V;PST;3;SG;FEM
zatrzymać,zatrzymałem,0.46351870417840746,V;PST;1;SG;MASC
zatrzymać,zatrzymałeś,0.474447493094069,V;PST;2;SG;MASC
zatrzymać,zatrzymaliście,0.5024472245006818,V;PST;2;PL;MASC;HUM
zatrzymać,zatrzymaliśmy,0.5616087735783772,V;PST;1;PL;MASC;HUM
zatrzymać,zatrzymali,0.5239990301572739,V;PST;3;PL;MASC;HUM
zatrzymać,zatrzymało,0.5561114714801156,V;PST;3;SG;NEUT
zatrzymać,zatrzymał,0.6331346706532339,V;PST;3;SG;MASC
zatrzymać,zatrzymałyście,0.3896385241403115,V;PST;2;PL
zatrzymać,zatrzymałyśmy,0.45398278227904143,V;PST;1;PL
zatrzymać,zatrzymały,0.5173451303568571,V;PST;3;PL
zatrzymać,zatrzymam,0.57860190235986,V;FUT;1;SG
zatrzymać,zatrzymamy,0.5905314481436824,V;FUT;1;PL
zatrzymać,zatrzymasz,0.5513404028932385,V;FUT;2;SG
zatrzymać,zatrzyma,0.6563635892102306,V;FUT;3;SG
zaufać,zaufacie,0.637054254590589,V;FUT;2;PL
zaufać,zaufają,0.6447690003658956,V;FUT;3;PL
zaufać,zaufałam,0.633557747542615,V;PST;1;SG;FEM
zaufać,zaufałaś,0.5564338203059281,V;PST;2;SG;FEM
zaufać,zaufała,0.6418961318335308,V;PST;3;SG;FEM
zaufać,zaufałem,0.5541291444484271,V;PST;1;SG;MASC
zaufać,zaufałeś,0.5653048968770407,V;PST;2;SG;MASC
zaufać,zaufaliście,0.5145929755245715,V;PST;2;PL;MASC;HUM
zaufać,zaufaliśmy,0.6031857611472357,V;PST;1;PL;MASC;HUM
zaufać,zaufali,0.5474095810667831,V;PST;3;PL;MASC;HUM
zaufać,zaufało,0.4608966615175012,V;PST;3;SG;NEUT
zaufać,zaufał,0.611757430020069,V;PST;3;SG;MASC
zaufać,zaufałyście,0.49266091908351894,V;PST;2;PL
zaufać,zaufałyśmy,0.49858208977571383,V;PST;1;PL
zaufać,zaufały,0.5253627199860009,V;PST;3;PL
zaufać,zaufam,0.6350584403333838,V;FUT;1;SG
zaufać,zaufamy,0.6483913060475242,V;FUT;1;PL
zaufać,zaufasz,0.691135452279072,V;FUT;2;SG
zaufać,zaufa,0.6469541259708942,V;FUT;3;SG
zauważyć,zauważą,0.4419117561271171,V;FUT;3;PL
zauważyć,zauważę,0.46425784016590066,V;FUT;1;SG
zauważyć,zauważycie,0.5176828471768012,V;FUT;2;PL
zauważyć,zauważyłam,0.5934266827024905,V;PST;1;SG;FEM
zauważyć,zauważyłaś,0.4899463117979732,V;PST;2;SG;FEM
zauważyć,zauważyła,0.5631588561833129,V;PST;3;SG;FEM
zauważyć,zauważyłem,0.615222793560868,V;PST;1;SG;MASC
zauważyć,zauważyłeś,0.4871722655298848,V;PST;2;SG;MASC
zauważyć,zauważyliście,0.5374091920587486,V;PST;2;PL;MASC;HUM
zauważyć,zauważyliśmy,0.621469385580171,V;PST;1;PL;MASC;HUM
zauważyć,zauważyli,0.5703805004481068,V;PST;3;PL;MASC;HUM
zauważyć,zauważyło,0.5265259239042348,V;PST;3;SG;NEUT
zauważyć,zauważył,0.6232290327749956,V;PST;3;SG;MASC
zauważyć,zauważyłyście,0.47281114961099013,V;PST;2;PL
zauważyć,zauważyłyśmy,0.49937258244872207,V;PST;1;PL
zauważyć,zauważyły,0.4879375848562124,V;PST;3;PL
zauważyć,zauważymy,0.5953822815461854,V;FUT;1;PL
zauważyć,zauważysz,0.5003054267252461,V;FUT;2;SG
zauważyć,zauważy,0.5281857672861655,V;FUT;3;SG
zawieść,zawiedliście,0.36369315218848564,V;PST;2;PL;MASC;HUM
zawieść,zawiedliśmy,0.4541708009134019,V;PST;1;PL;MASC;HUM
zawieść,zawiedli,0.4428928793204012,V;PST;3;PL;MASC;HUM
zawieść,zawiedziecie,0.3966351460409765,V;FUT;2;PL
zawieść,zawiedziemy,0.511421898698823,V;FUT;1;PL
zawieść,zawiedziesz,0.4422457055872404,V;FUT;2;SG
zawieść,zawiedzie,0.6173555278126254,V;FUT;3;SG
zawieść,zawiodą,0.48491337377552635,V;FUT;3;PL
zawieść,zawiodę,0.5079664650760728,V;FUT;1;SG
zawieść,zawiodłam,0.4458914856141941,V;PST;1;SG;FEM
zawieść,zawiodłaś,0.43233954848513023,V;PST;2;SG;FEM
zawieść,zawiodła,0.5016858716817119,V;PST;3;SG;FEM
zawieść,zawiódłem,0.37737707657799824,V;PST;1;SG;MASC
zawieść,zawiódłeś,0.4147713168832913,V;PST;2;SG;MASC
zawieść,zawiodło,0.461370896022246,V;PST;3;SG;NEUT
zawieść,zawiódł,0.48667282659926725,V;PST;3;SG;MASC
zawieść,zawiodłyście,0.3917279605264248,V;PST;2;PL
zawieść,zawiodłyśmy,0.4257757134043918,V;PST;1;PL
zawieść,zawiodły,0.4182834555340543,V;PST;3;PL
zawrzeć,zawarłam,0.6394159612828535,V;PST;1;SG;FEM
zawrzeć,zawarłaś,0.5572493288952178,V;PST;2;SG;FEM
zawrzeć,zawarła,0.6176202537493084,V;PST;3;SG;FEM
zawrzeć,zawarłem,0.6101553543525254,V;PST;1;SG;MASC
zawrzeć,zawarłeś,0.6102876538733573,V;PST;2;SG;MASC
zawrzeć,zawarliście,0.6048225459507459,V;PST;2;PL;MASC;HUM
zawrzeć,zawarliśmy,0.603434261810458,V;PST;1;PL;MASC;HUM
zawrzeć,zawarli,0.6140749810658904,V;PST;3;PL;MASC;HUM
zawrzeć,zawarło,0.6050301320309265,V;PST;3;SG;NEUT
zawrzeć,zawarł,0.6672634545982195,V;PST;3;SG;MASC
zawrzeć,zawarłyście,0.47971859330891087,V;PST;2;PL
zawrzeć,zawarłyśmy,0.48327293205599975,V;PST;1;PL
zawrzeć,zawarły,0.5701009045025978,V;PST;3;PL
zawrzeć,zawrą,0.5043081834928809,V;FUT;3;PL
zawrzeć,zawrę,0.4841781040989981,V;FUT;1;SG
zawrzeć,zawrzecie,0.5563417135347132,V;FUT;2;PL
zawrzeć,zawrzemy,0.6781162552867945,V;FUT;1;PL
zawrzeć,zawrzesz,0.6010395053851681,V;FUT;2;SG
zawrzeć,zawrze,0.6512670032516912,V;FUT;3;SG
zazdrościć,będą zazdrościli,0.42191239496611144,V;FUT;3;PL;MASC;HUM
